,obj_name,field_name,flag,xpix,ypix
986,NDWFS_J142950.4+322225,NDWFSJ1428p3236,0.0,1911.9998578179648,1000.0003639235692
987,NDWFS_J142830.4+323229,NDWFSJ1428p3236,0.0,5821.000038910293,3367.999673227754
988,NDWFS_J142859.8+322513,NDWFSJ1428p3236,0.0,4394.999793354926,1666.0006504284574
989,NDWFS_J143002.9+325036,NDWFSJ1428p3236,0.0,1263.9996291665057,7556.000525279647
990,NDWFS_J142734.3+322654,NDWFSJ1428p3236,0.0,8592.000338118325,2094.000018818835
991,NDWFS_J142803.3+323920,NDWFSJ1428p3236,0.0,7135.000568633008,4977.999910458311
992,NDWFS_J142848.8+324155,NDWFSJ1428p3236,0.0,4904.0002414366645,5554.00001798513
993,NDWFS_J142802.1+324510,NDWFSJ1428p3236,0.0,7183.000103614675,6332.999450974032
994,NDWFS_J142841.9+324110,NDWFSJ1428p3236,0.0,5243.00039592756,5382.999715541722
995,NDWFS_J142755.6+330102,NDWFSJ1428p3236,0.0,7462.000104857005,10028.000339175054
996,NDWFS_J142944.6+323247,NDWFSJ1428p3236,0.0,2185.0000132478363,3416.999328037724
997,NDWFS_J142901.6+324413,NDWFSJ1428p3236,0.0,4274.000567346484,6088.999927589124
998,NDWFS_J142936.3+330214,NDWFSJ1428p3236,0.0,2547.0001804706344,10272.999585613485
999,NDWFS_J142732.7+325410,NDWFSJ1428p3236,0.0,8593.999717117576,8442.00042454258
1000,NDWFS_J142749.9+325554,NDWFSJ1428p3236,0.0,7751.999674663115,8835.999463930191
1001,NDWFS_J142929.4+322939,NDWFSJ1428p3236,0.0,2933.999760417516,2689.0001128346485
1002,NDWFS_J143006.9+323448,NDWFSJ1428p3236,0.0,1085.9995015203203,3877.999302369666
1003,NDWFS_J142913.5+323445,NDWFSJ1428p3236,0.0,3708.000468979733,3878.000425119655
1004,NDWFS_J142959.2+325601,NDWFSJ1428p3236,0.0,1442.000022964451,8814.999662830982
1005,NDWFS_J142811.9+325203,NDWFSJ1428p3236,0.0,6689.000141123972,7931.999660101948
1006,NDWFS_J142732.1+324958,NDWFSJ1428p3236,0.0,8633.99975298367,7465.000319645202
1007,NDWFS_J142947.9+325906,NDWFSJ1428p3236,0.0,1985.999641067656,9537.00063758755
1008,NDWFS_J142823.1+325604,NDWFSJ1428p3236,0.0,6130.000552612417,8861.999902296786
1009,NDWFS_J142907.4+323350,NDWFSJ1428p3236,0.0,4007.999842904997,3668.999712047309
1010,NDWFS_J142833.9+323312,NDWFSJ1428p3236,0.0,5647.000467231179,3534.00040914214
1011,NDWFS_J142850.4+324858,NDWFSJ1428p3236,0.0,4810.000058441472,7197.000648151799
1012,NDWFS_J142751.2+322832,NDWFSJ1428p3236,0.0,7755.99971063613,2468.000048383816
1013,NDWFS_J142758.0+324311,NDWFSJ1428p3236,0.0,7390.00054428845,5872.999965261024
1014,NDWFS_J142744.9+323918,NDWFSJ1428p3236,0.0,8037.000390549108,4976.000066044278
1015,NDWFS_J142913.9+322232,NDWFSJ1428p3236,0.0,3705.000065771237,1036.00022435121
1016,NDWFS_J142745.5+323155,NDWFSJ1428p3236,0.0,8027.999537344669,3254.9998435094494
1017,NDWFS_J143013.1+323829,NDWFSJ1428p3236,0.0,779.0003143825188,4735.000387466662
1018,NDWFS_J142941.7+324852,NDWFSJ1428p3236,0.0,2305.000373944783,7160.00027846426
1019,NDWFS_J142802.3+321936,NDWFSJ1428p3236,0.0,7228.000027535831,382.0001975921696
1020,NDWFS_J142846.2+330818,NDWFSJ1428p3311,1.0,4599.999559796834,3628.000318518674
1021,NDWFS_J142855.7+331937,NDWFSJ1428p3311,1.0,4109.000479730939,6252.000508173613
1022,NDWFS_J142741.9+325448,NDWFSJ1428p3311,1.0,7767.999468427033,514.9999907654201
1023,NDWFS_J142753.6+325714,NDWFSJ1428p3311,1.0,7187.000050383533,1073.9999207448818
1024,NDWFS_J142825.2+325925,NDWFSJ1428p3311,1.0,5644.000238122386,1566.9994901707432
1025,NDWFS_J142938.3+332149,NDWFSJ1428p3311,1.0,2046.999499961356,6756.9998815572
1026,NDWFS_J142827.4+332936,NDWFSJ1428p3311,1.0,5471.000551795554,8591.999814975909
1027,NDWFS_J142824.3+331943,NDWFSJ1428p3311,1.0,5643.999483891663,6291.99966919956
1028,NDWFS_J142824.3+331959,NDWFSJ1428p3311,1.0,5641.000494330016,6352.000167313265
1029,NDWFS_J142728.7+332301,NDWFSJ1428p3311,1.0,8336.999868249264,7083.999581899949
1030,NDWFS_J142754.0+332712,NDWFSJ1428p3311,1.0,7095.99992028505,8045.999508883124
1031,NDWFS_J142738.8+332852,NDWFSJ1428p3311,1.0,7835.999705307777,8443.999521401089
1032,NDWFS_J142918.2+331128,NDWFSJ1428p3311,1.0,3036.000313826842,4349.999340731276
1033,NDWFS_J143006.2+331756,NDWFSJ1428p3311,1.0,690.9995459470101,5838.000625729983
1034,NDWFS_J142919.3+331746,NDWFSJ1428p3311,1.0,2974.999867441302,5815.000027776821
1035,NDWFS_J142836.0+331529,NDWFSJ1428p3311,1.0,5084.000247471073,5300.9994691184
1036,NDWFS_J142852.7+331605,NDWFSJ1428p3311,1.0,4268.999867617049,5435.999527822531
1037,NDWFS_J142750.7+330925,NDWFSJ1428p3311,1.0,7301.000311936401,3904.999983583021
1038,NDWFS_J142813.0+331014,NDWFSJ1428p3311,1.0,6213.000439025962,4089.000087885208
1039,NDWFS_J142751.0+331005,NDWFSJ1428p3311,1.0,7288.000085573338,4065.999891583424
1040,NDWFS_J142756.7+331152,NDWFSJ1428p3311,1.0,7003.000585439986,4475.999799304751
1041,NDWFS_J142803.6+331743,NDWFSJ1428p3311,1.0,6653.000111274776,5833.999878405988
1042,NDWFS_J142757.1+325349,NDWFSJ1428p3311,1.0,7028.000359783187,277.9993154859767
1043,NDWFS_J142754.1+325710,NDWFSJ1428p3311,1.0,7167.000045622293,1057.9997616235232
1044,NDWFS_J142752.6+325730,NDWFSJ1428p3311,1.0,7237.00045116822,1139.0002231135877
1045,NDWFS_J142732.9+325711,NDWFSJ1428p3311,1.0,8199.000038341372,1072.9994104536454
1046,NDWFS_J142732.4+325737,NDWFSJ1428p3311,1.0,8225.000561014913,1169.9997921783906
1047,NDWFS_J142825.3+325822,NDWFSJ1428p3311,1.0,5642.000522715582,1321.999689012384
1048,NDWFS_J142734.8+325935,NDWFSJ1428p3311,1.0,8099.000142059775,1631.0000369490665
1049,NDWFS_J142820.6+330012,NDWFSJ1428p3311,1.0,5857.999580595653,1758.999786268323
1050,NDWFS_J142806.7+330029,NDWFSJ1428p3311,1.0,6540.999985483653,1826.000247003216
1051,NDWFS_J142825.1+330154,NDWFSJ1428p3311,1.0,5642.00029668163,2145.0002021174296
1052,NDWFS_J142800.2+330408,NDWFSJ1428p3311,1.0,6848.999558462123,2675.9993092658297
1053,NDWFS_J142829.4+330235,NDWFSJ1428p3311,1.0,5433.0001589249405,2302.9994442635834
1054,NDWFS_J142948.9+332830,NDWFSJ1428p3311,1.0,1521.999547685501,8302.999400986839
1055,NDWFS_J142951.8+330935,NDWFSJ1428p3311,0.0,1404.0003033476169,3902.000004215686
1056,NDWFS_J142812.3+325308,NDWFSJ1428p3311,0.0,6285.000502410956,111.99993577353598
1057,NDWFS_J142828.7+332156,NDWFSJ1428p3311,0.0,5425.99948971638,6803.999560032911
1058,NDWFS_J142830.8+333011,NDWFSJ1428p3311,0.0,5305.999577559089,8723.00009431851
1059,NDWFS_J142955.7+332809,NDWFSJ1428p3311,0.0,1185.9996929004235,8221.999939575508
1060,NDWFS_J142927.4+330507,NDWFSJ1428p3311,0.0,2597.9997577864124,2870.000068007019
1061,NDWFS_J142826.7+331103,NDWFSJ1428p3311,0.0,5545.000164346517,4271.999423064433
1062,NDWFS_J142846.4+330020,NDWFSJ1428p3311,0.0,4607.99955366412,1773.0005957363935
1063,NDWFS_J142819.7+331334,NDWFSJ1428p3311,0.0,5879.000335916437,4860.999492986939
1064,NDWFS_J143016.4+331636,NDWFSJ1428p3311,0.0,198.9998083591072,5526.999492589386
1065,NDWFS_J142930.5+332935,NDWFSJ1428p3311,0.0,2409.9997467115018,8564.00027193021
1066,NDWFS_J142851.9+331747,NDWFSJ1428p3311,0.0,4306.99981201489,5828.999943683975
1067,NDWFS_J142832.3+330132,NDWFSJ1428p3311,0.0,5291.999441643242,2055.999570881533
1068,NDWFS_J142825.4+330539,NDWFSJ1428p3311,0.0,5619.999569824764,3018.9994261045467
1069,NDWFS_J142945.1+331353,NDWFSJ1428p3311,0.0,1726.9997795056106,4905.000078231224
1070,NDWFS_J142956.0+331349,NDWFSJ1428p3311,0.0,1197.0000372581108,4888.000392687129
1071,NDWFS_J142944.7+331005,NDWFSJ1428p3311,0.0,1749.000060271589,4019.999678671584
1072,NDWFS_J142856.2+330330,NDWFSJ1428p3311,0.0,4120.999642417442,2505.0005220583407
1073,NDWFS_J142932.0+330902,NDWFSJ1428p3311,0.0,2367.0005083950546,3780.000220983204
1074,NDWFS_J142936.7+332721,NDWFSJ1428p3311,0.0,2113.0005423356497,8039.000198510816
1075,NDWFS_J142742.9+331702,NDWFSJ1428p3311,0.0,7661.000501133602,5684.000246103842
1076,NDWFS_J142806.9+332659,NDWFSJ1428p3311,0.0,6475.000298520379,7986.00004915643
1077,NDWFS_J142936.4+331723,NDWFSJ1428p3311,0.0,2140.000559049604,5720.000282393725
1078,NDWFS_J142908.3+330813,NDWFSJ1428p3311,0.0,3523.000188259117,3598.999406271765
1079,NDWFS_J142931.1+325901,NDWFSJ1428p3311,0.0,2428.0000728061723,1449.9996950162497
1080,NDWFS_J142736.9+330913,NDWFSJ1428p3311,0.0,7974.000173578444,3872.000139535932
1081,NDWFS_J142948.5+330641,NDWFSJ1428p3311,0.0,1570.9999226061564,3228.9993033139835
1082,NDWFS_J142909.9+331830,NDWFSJ1428p3311,0.0,3431.9996916216496,5991.00023251637
1083,NDWFS_J142803.0+330111,NDWFSJ1428p3311,0.0,6722.99990579485,1986.9998721592456
1084,NDWFS_J142739.6+330636,NDWFSJ1428p3311,0.0,7848.999644307145,3258.999353455424
1085,NDWFS_J142812.8+332821,NDWFSJ1428p3311,0.0,6185.999430710173,8303.99960163987
1086,NDWFS_J142950.6+332944,NDWFSJ1428p3311,0.0,1437.9999806502738,8591.00009671457
1087,NDWFS_J142749.0+332046,NDWFSJ1428p3311,0.0,7354.999791513015,6554.000161698283
1088,NDWFS_J142940.7+332246,NDWFSJ1428p3311,0.0,1930.000232240516,6973.9996387865285
1089,NDWFS_J142855.4+330452,NDWFSJ1428p3311,0.0,4161.999671126729,2823.9996727074613
1090,NDWFS_J142947.3+330338,NDWFSJ1428p3311,0.0,1634.0001562222133,2516.999913728061
1091,NDWFS_J142859.1+332212,NDWFSJ1428p3311,0.0,3950.0005522939614,6856.000683389375
1092,NDWFS_J142814.0+331038,NDWFSJ1428p3311,0.0,6164.9996860422725,4178.999406370838
1093,NDWFS_J142913.1+330838,NDWFSJ1428p3311,0.0,3288.9998075733056,3692.000470054911
1094,NDWFS_J142905.0+331019,NDWFSJ1428p3311,0.0,3679.9997683307465,4085.0001641449744
1095,NDWFS_J142820.1+331457,NDWFSJ1428p3311,0.0,5857.000054259577,5182.9993953621
1096,NDWFS_J142825.7+331042,NDWFSJ1428p3311,0.0,5594.999690285054,4190.000102491007
1097,NDWFS_J142918.5+330547,NDWFSJ1428p3311,0.0,3033.000337516876,3027.000170010452
1098,NDWFS_J142725.5+331939,NDWFSJ1428p3311,0.0,8498.999525383664,6301.999826092992
1099,NDWFS_J142821.8+332438,NDWFSJ1428p3311,0.0,5754.9999938147575,7433.99935339771
1100,NDWFS_J142956.0+332351,NDWFSJ1428p3311,0.0,1181.00004845694,7223.000262771504
1101,NDWFS_J142813.9+325400,NDWFSJ1428p3311,0.0,6207.999455927711,314.0001519490216
1102,NDWFS_J142947.3+330957,NDWFSJ1428p3311,0.0,1623.999422592995,3990.9993547504328
1103,NDWFS_J142726.0+332405,NDWFSJ1428p3311,0.0,8462.999731856999,7334.00027376441
1104,NDWFS_J142920.5+325429,NDWFSJ1428p3311,0.0,2952.9995497326736,401.000015769856
1105,NDWFS_J142807.6+330246,NDWFSJ1428p3311,0.0,6492.000054108696,2357.0005532792093
1106,NDWFS_J142917.6+325920,NDWFSJ1428p3311,0.0,3085.9998667712352,1527.999915672197
1107,NDWFS_J142951.6+330914,NDWFSJ1428p3311,0.0,1414.0000104641858,3823.000574020511
1108,NDWFS_J142811.7+331119,NDWFSJ1428p3311,0.0,6274.999535610235,4341.00011702888
1109,NDWFS_J142925.1+332203,NDWFSJ1428p3311,0.0,2683.9995154216185,6810.999994460646
1110,NDWFS_J142916.5+330111,NDWFSJ1428p3311,0.0,3135.000238897226,1960.9996836095704
1111,NDWFS_J143009.6+331206,NDWFSJ1428p3311,0.0,536.9999840431792,4483.000429313368
1112,NDWFS_J142824.8+325922,NDWFSJ1428p3311,0.0,5662.999869253483,1556.9995702646556
1113,NDWFS_J142847.2+332442,NDWFSJ1428p3311,0.0,4518.00007118117,7440.000625532037
1114,NDWFS_J142806.9+330255,NDWFSJ1428p3311,0.0,6526.999934184858,2389.0002420062883
1115,NDWFS_J142721.8+332219,NDWFSJ1428p3311,0.0,8672.99958256411,6926.999651958742
1116,NDWFS_J142724.1+325829,NDWFSJ1428p3311,0.0,8624.999935137725,1376.9994069697786
1117,NDWFS_J142906.3+332157,NDWFSJ1428p3311,0.0,3596.000420004437,6794.0006530192295
1118,NDWFS_J142848.2+332041,NDWFSJ1428p3311,0.0,4481.999770884397,6507.99984783748
1119,NDWFS_J142805.9+330358,NDWFSJ1428p3311,0.0,6573.00005865976,2635.999466427711
1120,NDWFS_J142820.9+330741,NDWFSJ1428p3311,0.0,5837.000585234677,3489.999501027636
1121,NDWFS_J142747.9+332545,NDWFSJ1428p3311,0.0,7393.999696625502,7711.000590500957
1122,NDWFS_J142810.0+331347,NDWFSJ1428p3311,0.0,6349.999689112621,4916.999854311247
1123,NDWFS_J143001.2+331849,NDWFSJ1428p3311,0.0,934.9998994922016,6048.000023218079
1124,NDWFS_J143015.9+331626,NDWFSJ1428p3311,0.0,225.0002396906812,5489.999604682671
1125,NDWFS_J142753.1+332655,NDWFSJ1428p3311,0.0,7142.999457144109,7980.999605577688
1126,NDWFS_J142922.8+332907,NDWFSJ1428p3311,0.0,2786.999749844739,8455.000424553913
1127,NDWFS_J142731.0+325331,NDWFSJ1428p3311,0.0,8302.999526450865,221.99991689833405
1128,NDWFS_J142811.1+331821,NDWFSJ1428p3311,0.0,6288.999944098176,5978.000092110511
1129,NDWFS_J142756.8+330501,NDWFSJ1428p3311,0.0,7012.999818821823,2884.0000200678696
1130,NDWFS_J142905.4+331558,NDWFSJ1428p3311,0.0,3647.999617225784,5402.999833652482
1131,NDWFS_J142920.6+331707,NDWFSJ1428p3311,0.0,2913.999706292964,5665.000019203329
1132,NDWFS_J142857.5+330906,NDWFSJ1428p3311,0.0,4049.0004364883735,3807.999398679138
1133,NDWFS_J142943.7+330759,NDWFSJ1428p3311,0.0,1800.000421994957,3530.999493246196
1134,NDWFS_J142723.7+332819,NDWFSJ1428p3311,0.0,8565.000215529919,8320.000696420713
1135,NDWFS_J142812.9+331107,NDWFSJ1428p3311,0.0,6214.999945291795,4294.999604795805
1136,NDWFS_J142824.7+332615,NDWFSJ1428p3311,0.0,5611.999816379888,7813.000036165966
1137,NDWFS_J142735.2+331039,NDWFSJ1428p3311,0.0,8049.999580866061,4205.999799959523
1138,NDWFS_J142953.4+330904,NDWFSJ1428p3311,0.0,1324.9994635021958,3782.000522451026
1139,NDWFS_J142955.8+331627,NDWFSJ1428p3311,0.0,1201.0000634911455,5499.000149612517
1140,NDWFS_J142815.1+330247,NDWFSJ1428p3311,0.0,6125.999706793387,2355.999323103621
1141,NDWFS_J142801.9+331205,NDWFSJ1428p3311,0.0,6748.000070294944,4525.000318632578
1142,NDWFS_J142744.8+330429,NDWFSJ1428p3311,0.0,7599.000560121916,2766.0003351362
1143,NDWFS_J142931.2+332656,NDWFSJ1428p3311,0.0,2381.0003159999333,7943.999787330751
1144,NDWFS_J142815.4+332357,NDWFSJ1428p3311,0.0,6064.999963833787,7281.000239967559
1145,NDWFS_J142755.2+325924,NDWFSJ1428p3311,0.0,7103.999628830856,1578.99996352346
1146,NDWFS_J142805.2+331830,NDWFSJ1428p3311,0.0,6576.000415256116,6014.999366151254
1147,NDWFS_J142722.8+331813,NDWFSJ1428p3311,0.0,8633.999668560824,5973.000598476623
1148,NDWFS_J143002.3+331548,NDWFSJ1428p3311,0.0,884.0000567886136,5346.000414123033
1149,NDWFS_J142840.2+333007,NDWFSJ1428p3346,1.0,4715.000476833702,537.9998370030808
1150,NDWFS_J142923.2+335614,NDWFSJ1428p3346,1.0,2591.999684047966,6597.000521312867
1151,NDWFS_J142944.5+335630,NDWFSJ1428p3346,1.0,1561.9998507233904,6653.999427930831
1152,NDWFS_J142959.4+340133,NDWFSJ1428p3346,1.0,836.999585415926,7826.0001378018
1153,NDWFS_J142820.2+335423,NDWFSJ1428p3346,1.0,5634.999577741291,6191.000164865939
1154,NDWFS_J142854.2+340011,NDWFSJ1428p3346,1.0,3981.0003090510254,7524.999430419144
1155,NDWFS_J142742.4+335909,NDWFSJ1428p3346,1.0,7448.000568946432,7319.00052503149
1156,NDWFS_J142741.9+340454,NDWFSJ1428p3346,1.0,7458.999690304676,8656.999891980477
1157,NDWFS_J142842.8+334255,NDWFSJ1428p3346,1.0,4565.999979343165,3511.0002849674165
1158,NDWFS_J142838.0+334301,NDWFSJ1428p3346,1.0,4800.0002061419855,3539.999591877192
1159,NDWFS_J142850.1+335044,NDWFSJ1428p3346,1.0,4198.999531707186,5329.000068769806
1160,NDWFS_J142800.6+334228,NDWFSJ1428p3346,1.0,6607.000376299982,3428.000593833737
1161,NDWFS_J142910.6+333144,NDWFSJ1428p3346,1.0,3242.000519366251,903.99947865178
1162,NDWFS_J142723.2+334023,NDWFSJ1428p3346,1.0,8421.99949353958,2964.99978968723
1163,NDWFS_J142746.5+335854,NDWFSJ1428p3346,0.0,7247.999978552414,7258.999759299641
1164,NDWFS_J142810.8+340344,NDWFSJ1428p3346,0.0,6068.999777336772,8371.999512719416
1165,NDWFS_J142820.6+335201,NDWFSJ1428p3346,0.0,5621.999762090461,5641.000316628632
1166,NDWFS_J142934.1+332918,NDWFSJ1428p3346,0.0,2102.0004338888675,329.9995008231199
1167,NDWFS_J142904.6+333636,NDWFSJ1428p3346,0.0,3523.9994720161067,2040.00001863957
1168,NDWFS_J142833.3+333347,NDWFSJ1428p3346,0.0,5044.999593300998,1393.999815688947
1169,NDWFS_J142845.5+334137,NDWFSJ1428p3346,0.0,4434.999898375689,3213.000211981981
1170,NDWFS_J142832.1+332903,NDWFSJ1428p3346,0.0,5110.999543133728,291.9995154991448
1171,NDWFS_J142805.9+335800,NDWFSJ1428p3346,0.0,6315.999775022883,7035.999715970227
1172,NDWFS_J143004.1+334922,NDWFSJ1428p3346,0.0,624.0002796348499,4990.999901245684
1173,NDWFS_J143001.9+335354,NDWFSJ1428p3346,0.0,729.0003279849425,6044.000616200969
1174,NDWFS_J142854.9+335900,NDWFSJ1428p3346,0.0,3952.00009700416,7252.000460516585
1175,NDWFS_J142746.6+335207,NDWFSJ1428p3346,0.0,7264.000306314772,5680.0006529461925
1176,NDWFS_J142859.6+334609,NDWFSJ1428p3346,0.0,3747.999715098251,4260.999645989887
1177,NDWFS_J142757.6+333015,NDWFSJ1428p3346,0.0,6783.000270884142,587.9993230538603
1178,NDWFS_J142928.0+340304,NDWFSJ1428p3346,0.0,2350.00001771379,8186.000119927649
1179,NDWFS_J142729.3+340227,NDWFSJ1428p3346,0.0,8071.000116949484,8093.000601945037
1180,NDWFS_J143014.2+334909,NDWFSJ1428p3346,0.0,135.0005396345141,4935.999613294897
1181,NDWFS_J142853.2+333548,NDWFSJ1428p3346,0.0,4077.000012854134,1856.0003656556528
1182,NDWFS_J142742.9+335045,NDWFSJ1428p3346,0.0,7443.999536231584,5365.99946124146
1183,NDWFS_J142759.6+334643,NDWFSJ1428p3346,0.0,6646.000005705237,4416.9993259536295
1184,NDWFS_J142934.9+334357,NDWFSJ1428p3346,0.0,2042.9996598777616,3739.0004312934943
1185,NDWFS_J142901.0+333219,NDWFSJ1428p3346,0.0,3705.000009679272,1041.0000954878303
1186,NDWFS_J142750.1+335801,NDWFSJ1428p3346,0.0,7077.000270412071,7052.000346504314
1187,NDWFS_J142821.7+334421,NDWFSJ1428p3346,0.0,5585.000410004879,3857.999600292508
1188,NDWFS_J142821.2+335914,NDWFSJ1428p3346,0.0,5572.999868716954,7316.9999583864355
1189,NDWFS_J142729.7+340055,NDWFSJ1428p3346,0.0,8066.000554438708,7741.000046268336
1190,NDWFS_J142859.5+334934,NDWFSJ1428p3346,0.0,3744.0002148655694,5055.999606111211
1191,NDWFS_J142913.2+333957,NDWFSJ1428p3346,0.0,3102.0000115899475,2815.00029837255
1192,NDWFS_J142848.1+335753,NDWFSJ1428p3346,0.0,4283.000367499169,6993.000069895192
1193,NDWFS_J142955.5+334909,NDWFSJ1428p3346,0.0,1043.0004039656933,4939.999626134926
1194,NDWFS_J142753.3+334158,NDWFSJ1428p3346,0.0,6962.99944474615,3317.999975509292
1195,NDWFS_J142848.2+333552,NDWFSJ1428p3346,0.0,4319.9995214789415,1875.0003387855631
1196,NDWFS_J142725.0+340014,NDWFSJ1428p3346,0.0,8281.999731949922,7579.999946621951
1197,NDWFS_J142921.5+333801,NDWFSJ1428p3346,0.0,2699.0003006129627,2358.999490867085
1198,NDWFS_J142843.7+335300,NDWFSJ1428p3346,0.0,4502.999861313219,5859.00013410795
1199,NDWFS_J142915.8+334612,NDWFSJ1428p3346,0.0,2965.999739525487,4268.999334763784
1200,NDWFS_J142935.6+335338,NDWFSJ1428p3346,0.0,1992.9996678909629,5986.999725397282
1201,NDWFS_J142929.4+334212,NDWFSJ1428p3346,0.0,2309.0003128597564,3332.0004340745454
1202,NDWFS_J142755.5+335805,NDWFSJ1428p3346,0.0,6814.000111021525,7062.000230362519
1203,NDWFS_J142903.7+333003,NDWFSJ1428p3346,0.0,3580.0000870135336,515.0005081394702
1204,NDWFS_J143004.7+332901,NDWFSJ1428p3346,0.0,619.9998477907784,258.0001646481851
1205,NDWFS_J142801.2+335732,NDWFSJ1428p3346,0.0,6543.999521343194,6932.000396640882
1206,NDWFS_J142850.5+334006,NDWFSJ1428p3346,0.0,4201.0000794298085,2856.000168470113
1207,NDWFS_J142927.0+334156,NDWFSJ1428p3346,0.0,2430.000557127126,3270.000020807288
1208,NDWFS_J142943.0+334318,NDWFSJ1428p3346,0.0,1649.9996875835925,3582.0004021458726
1209,NDWFS_J142744.0+334816,NDWFSJ1428p3346,0.0,7394.999522634433,4785.999830424534
1210,NDWFS_J142924.6+340400,NDWFSJ1428p3346,0.0,2511.00026353104,8403.000066066948
1211,NDWFS_J142818.4+333703,NDWFSJ1428p3346,0.0,5760.999912311787,2159.0006166653293
1212,NDWFS_J142754.1+334102,NDWFSJ1428p3346,0.0,6926.000439540219,3102.000316527019
1213,NDWFS_J142812.5+335437,NDWFSJ1428p3346,0.0,6003.00016500054,6247.000085727928
1214,NDWFS_J142751.7+335837,NDWFSJ1428p3346,0.0,6999.000151092085,7190.999952646593
1215,NDWFS_J142816.7+340409,NDWFSJ1428p3346,0.0,5782.000249317285,8463.99943405019
1216,NDWFS_J142822.5+334503,NDWFSJ1428p3346,0.0,5544.999437126378,4018.000399958033
1217,NDWFS_J142827.2+334726,NDWFSJ1428p3346,0.0,5308.000132716321,4571.000285505908
1218,NDWFS_J142806.2+335856,NDWFSJ1428p3346,0.0,6297.0001318420855,7254.999333521286
1219,NDWFS_J142807.8+333234,NDWFSJ1428p3346,0.0,6283.99989833709,1123.0002882466124
1220,NDWFS_J142934.3+334956,NDWFSJ1428p3346,0.0,2066.0001661553206,5128.999624392769
1221,NDWFS_J142832.6+333153,NDWFSJ1428p3346,0.0,5081.999453510314,951.99931129367
1222,NDWFS_J142934.2+333420,NDWFSJ1428p3346,0.0,2091.9994967182747,1502.0006898531592
1223,NDWFS_J142820.5+335056,NDWFSJ1428p3346,0.0,5625.999589021361,5387.999873966238
1224,NDWFS_J142935.9+333624,NDWFSJ1428p3346,0.0,2006.9999105302031,1981.999936532593
1225,NDWFS_J142923.0+334959,NDWFSJ1428p3346,0.0,2613.0002909793902,5145.99948290184
1226,NDWFS_J142927.1+335751,NDWFSJ1428p3346,0.0,2398.0002807548035,6974.000182417891
1227,NDWFS_J143000.9+335408,NDWFSJ1428p3346,0.0,775.0005670602231,6096.99931794534
1228,NDWFS_J142944.5+335346,NDWFSJ1428p3346,0.0,1565.99999142687,6017.999861576948
1229,NDWFS_J142918.4+333439,NDWFSJ1428p3346,0.0,2853.999861316588,1579.9995619059373
1230,NDWFS_J143008.7+333819,NDWFSJ1428p3346,0.0,416.0004114784424,2418.000426729533
1231,NDWFS_J143013.9+334440,NDWFSJ1428p3346,0.0,156.99948419451084,3894.000598235221
1232,NDWFS_J142759.0+335313,NDWFSJ1428p3346,0.0,6659.999914206226,5928.999642329937
1233,NDWFS_J142942.4+334059,NDWFSJ1428p3346,0.0,1684.0001512186473,3046.9997367878914
1234,NDWFS_J142913.1+333157,NDWFSJ1428p3346,0.0,3117.000119983064,951.0004186688402
1235,NDWFS_J142858.2+333823,NDWFSJ1428p3346,0.0,3827.999792627308,2453.999894235327
1236,NDWFS_J142738.6+333222,NDWFSJ1428p3346,0.0,7696.999903087551,1092.9996320115588
1237,NDWFS_J142901.5+334750,NDWFSJ1428p3346,0.0,3654.999453152277,4649.9995599417925
1238,NDWFS_J142754.4+334338,NDWFSJ1428p3346,0.0,6905.99984704624,3705.999935493057
1239,NDWFS_J142913.8+333623,NDWFSJ1428p3346,0.0,3075.000318423332,1984.999534201836
1240,NDWFS_J142930.6+334057,NDWFSJ1428p3346,0.0,2258.0000893517854,3038.9995744184544
1241,NDWFS_J143008.6+334714,NDWFSJ1428p3346,0.0,411.9999445455842,4490.999725705445
1242,NDWFS_J142848.5+340042,NDWFSJ1428p3346,0.0,4257.999721327607,7650.000013193804
1243,NDWFS_J142934.3+333415,NDWFSJ1428p3346,0.0,2088.0002458170266,1482.00044496153
1244,NDWFS_J142826.5+333844,NDWFSJ1428p3346,0.0,5360.999875680152,2547.9995573339547
1245,NDWFS_J142848.4+335211,NDWFSJ1428p3346,0.0,4277.999438976727,5667.9993866033055
1246,NDWFS_J142939.9+334644,NDWFSJ1428p3346,0.0,1801.0000362668989,4383.999721371063
1247,NDWFS_J142808.5+333123,NDWFSJ1428p3346,0.0,6249.9995580370905,848.0002868814627
1248,NDWFS_J142909.4+342542,NDWFSJ1428p3421,1.0,3687.999632129728,5374.999991829343
1249,NDWFS_J142906.2+341128,NDWFSJ1428p3421,1.0,3864.000181132331,2064.999612909636
1250,NDWFS_J142753.7+341204,NDWFSJ1428p3421,1.0,7352.999897930205,2231.000680302751
1251,NDWFS_J142735.3+342332,NDWFSJ1428p3421,1.0,8205.00057664531,4911.999310900317
1252,NDWFS_J142732.4+341213,NDWFSJ1428p3421,1.0,8376.00011318601,2279.9993853550413
1253,NDWFS_J142755.6+340555,NDWFSJ1428p3421,1.0,7273.000402356558,804.0006154092493
1254,NDWFS_J142922.8+340457,NDWFSJ1428p3421,1.0,3077.0003373811205,543.0005929089903
1255,NDWFS_J142942.6+343234,NDWFSJ1428p3421,1.0,2085.99958802978,6960.999513776418
1256,NDWFS_J142842.7+343331,NDWFSJ1428p3421,1.0,4950.000308653904,7203.000328704973
1257,NDWFS_J142831.1+343752,NDWFSJ1428p3421,1.0,5496.999708639376,8218.999709852638
