obj_name,field_name,flag,xpix,ypix,RA,DEC
NDWFS_J142754.1+334102,NDWFSJ1428p3346,0.0,6926.000439540219,3102.000316527019,216.9755832,33.68427719999999
NDWFS_J142812.5+335437,NDWFSJ1428p3346,0.0,6003.00016500054,6247.000085727928,217.0524676,33.91026589999999
NDWFS_J142751.7+335837,NDWFSJ1428p3346,0.0,6999.000151092085,7190.999952646593,216.9656356,33.9772005
NDWFS_J142816.7+340409,NDWFSJ1428p3346,0.0,5782.000249317285,8463.99943405019,217.0697518,34.06927299999999
NDWFS_J142822.5+334503,NDWFSJ1428p3346,0.0,5544.999437126378,4018.000399958033,217.0937676,33.75085599999999
NDWFS_J142827.2+334726,NDWFSJ1428p3346,0.0,5308.000132716321,4571.000285505908,217.1137638,33.790630999999976
NDWFS_J142806.2+335856,NDWFSJ1428p3346,0.0,6297.0001318420855,7254.999333521286,217.0262328,33.982290599999985
NDWFS_J142807.8+333234,NDWFSJ1428p3346,0.0,6283.99989833709,1123.0002882466124,217.0325196,33.542943799999996
NDWFS_J142934.3+334956,NDWFSJ1428p3346,0.0,2066.0001661553206,5128.999624392769,217.3929847,33.83235289999999
NDWFS_J142832.6+333153,NDWFSJ1428p3346,0.0,5081.999453510314,951.99931129367,217.1359712,33.531472699999995
NDWFS_J142934.2+333420,NDWFSJ1428p3346,0.0,2091.9994967182747,1502.0006898531592,217.3926831,33.57244919999998
NDWFS_J142820.5+335056,NDWFSJ1428p3346,0.0,5625.999589021361,5387.999873966238,217.085699,33.84896669999999
NDWFS_J142935.9+333624,NDWFSJ1428p3346,0.0,2006.9999105302031,1981.999936532593,217.3997398,33.606878999999985
NDWFS_J142923.0+334959,NDWFSJ1428p3346,0.0,2613.0002909793902,5145.99948290184,217.34578879999998,33.83332179999997
NDWFS_J142927.1+335751,NDWFSJ1428p3346,0.0,2398.0002807548035,6974.000182417891,217.3633117,33.964414099999985
NDWFS_J143000.9+335408,NDWFSJ1428p3346,0.0,775.0005670602231,6096.99931794534,217.5039273,33.90223679999999
NDWFS_J142944.5+335346,NDWFSJ1428p3346,0.0,1565.99999142687,6017.999861576948,217.4356738,33.89626999999999
NDWFS_J142918.4+333439,NDWFSJ1428p3346,0.0,2853.999861316588,1579.9995619059373,217.3271062,33.577688
NDWFS_J143008.7+333819,NDWFSJ1428p3346,0.0,416.0004114784424,2418.000426729533,217.5364448,33.63873239999999
NDWFS_J143013.9+334440,NDWFSJ1428p3346,0.0,156.99948419451084,3894.000598235221,217.5581557,33.74458319999997
NDWFS_J142759.0+335313,NDWFSJ1428p3346,0.0,6659.999914206226,5928.999642329937,216.996026,33.887022299999984
NDWFS_J142942.4+334059,NDWFSJ1428p3346,0.0,1684.0001512186473,3046.9997367878914,217.4269916,33.68332689999998
NDWFS_J142913.1+333157,NDWFSJ1428p3346,0.0,3117.000119983064,951.0004186688402,217.3048698,33.53249169999999
NDWFS_J142858.2+333823,NDWFSJ1428p3346,0.0,3827.999792627308,2453.999894235327,217.2427636,33.63981269999998
NDWFS_J142738.6+333222,NDWFSJ1428p3346,0.0,7696.999903087551,1092.9996320115588,216.9110954,33.539767399999995
NDWFS_J142901.5+334750,NDWFSJ1428p3346,0.0,3654.999453152277,4649.9995599417925,217.2562265,33.79725609999999
NDWFS_J142754.4+334338,NDWFSJ1428p3346,0.0,6905.99984704624,3705.999935493057,216.9767699,33.72756679999998
NDWFS_J142913.8+333623,NDWFSJ1428p3346,0.0,3075.000318423332,1984.999534201836,217.3078544,33.606598599999984
NDWFS_J142930.6+334057,NDWFSJ1428p3346,0.0,2258.0000893517854,3038.9995744184544,217.3775674,33.682506199999985
NDWFS_J143008.6+334714,NDWFSJ1428p3346,0.0,411.9999445455842,4490.999725705445,217.53593339999998,33.787278699999966
NDWFS_J142848.5+340042,NDWFSJ1428p3346,0.0,4257.999721327607,7650.000013193804,217.2021445,34.011891699999985
NDWFS_J142934.3+333415,NDWFSJ1428p3346,0.0,2088.0002458170266,1482.00044496153,217.3930377,33.57101790000001
NDWFS_J142826.5+333844,NDWFSJ1428p3346,0.0,5360.999875680152,2547.9995573339547,217.1107601,33.64564809999999
NDWFS_J142848.4+335211,NDWFSJ1428p3346,0.0,4277.999438976727,5667.9993866033055,217.2018002,33.86985649999999
NDWFS_J142939.9+334644,NDWFSJ1428p3346,0.0,1801.0000362668989,4383.999721371063,217.4162287,33.77908219999999
NDWFS_J142808.5+333123,NDWFSJ1428p3346,0.0,6249.9995580370905,848.0002868814627,217.0356718,33.523264999999995
NDWFS_J142909.4+342542,NDWFSJ1428p3421,1.0,3687.999632129728,5374.999991829343,217.28928619999996,34.42852229999998
NDWFS_J142906.2+341128,NDWFSJ1428p3421,1.0,3864.000181132331,2064.999612909636,217.27611,34.19123389999999
NDWFS_J142753.7+341204,NDWFSJ1428p3421,1.0,7352.999897930205,2231.000680302751,216.9737379,34.200924699999995
NDWFS_J142735.3+342332,NDWFSJ1428p3421,1.0,8205.00057664531,4911.999310900317,216.89736189999996,34.39237469999999
NDWFS_J142732.4+341213,NDWFSJ1428p3421,1.0,8376.00011318601,2279.9993853550413,216.885074,34.203648599999994
NDWFS_J142755.6+340555,NDWFSJ1428p3421,1.0,7273.000402356558,804.0006154092493,216.9819342,34.098732699999985
NDWFS_J142922.8+340457,NDWFSJ1428p3421,1.0,3077.0003373811205,543.0005929089903,217.3451674,34.082560399999984
NDWFS_J142942.6+343234,NDWFSJ1428p3421,1.0,2085.99958802978,6960.999513776418,217.42765499999996,34.542931200000005
NDWFS_J142842.7+343331,NDWFSJ1428p3421,1.0,4950.000308653904,7203.000328704973,217.178334,34.558808500000005
NDWFS_J142831.1+343752,NDWFSJ1428p3421,1.0,5496.999708639376,8218.999709852638,217.129966,34.63127339999999
NDWFS_J142737.8+342955,NDWFSJ1428p3421,1.0,8070.999938638459,6396.000253896491,216.90758200000002,34.498813099999985
NDWFS_J142814.0+343918,NDWFSJ1428p3421,1.0,6313.999918632908,8559.999445761325,217.0585423,34.65516759999999
NDWFS_J142930.5+341610,NDWFSJ1428p3421,1.0,2693.000209324632,3148.9997735512125,217.37695719999996,34.269489199999995
NDWFS_J142939.3+341753,NDWFSJ1428p3421,1.0,2263.000019991273,3544.000140203182,217.4140385,34.29798619999999
NDWFS_J142946.6+342406,NDWFSJ1428p3421,1.0,1904.000033868867,4990.999697384191,217.4444645,34.40183269999999
NDWFS_J142859.5+342207,NDWFSJ1428p3421,1.0,4168.000197044656,4546.999737354261,217.2481355,34.3689316
NDWFS_J142911.3+342525,NDWFSJ1428p3421,1.0,3594.0005404616804,5301.000294293521,217.2974982,34.42326799999999
NDWFS_J142741.0+342041,NDWFSJ1428p3421,1.0,7937.999594564075,4244.999623373133,216.921171,34.344792299999995
NDWFS_J142805.5+342232,NDWFSJ1428p3421,1.0,6757.999558434745,4662.0000410976045,217.0232099,34.375548099999996
NDWFS_J142824.9+342711,NDWFSJ1428p3421,1.0,5818.000230282656,5735.000427805484,217.1039699,34.453073199999984
NDWFS_J142928.9+341124,NDWFSJ1428p3421,1.0,2769.0000783707137,2044.000431203292,217.370982,34.19026799999998
NDWFS_J142939.8+341140,NDWFSJ1428p3421,1.0,2246.999721742533,2100.999380991425,217.4161741,34.194583899999984
NDWFS_J142928.7+341350,NDWFSJ1428p3421,1.0,2779.0001340934705,2608.999345098676,217.369801,34.23075229999999
NDWFS_J142958.9+341340,NDWFSJ1428p3421,1.0,1327.9995397816792,2559.999909269557,217.4955875,34.227844299999994
NDWFS_J142842.9+340646,NDWFSJ1428p3421,1.0,4995.999934058575,976.9998711280068,217.1788316,34.11263559999999
NDWFS_J142837.3+341236,NDWFSJ1428p3421,1.0,5250.9995066527645,2337.999745595357,217.1557578,34.210009199999995
NDWFS_J142748.1+340704,NDWFSJ1428p3421,1.0,7634.000406397119,1075.9993602747113,216.9504518,34.117954699999984
NDWFS_J142804.7+340804,NDWFSJ1428p3421,1.0,6832.000458869281,1301.9996123187866,217.0196654,34.134733099999984
NDWFS_J142807.0+340852,NDWFSJ1428p3421,1.0,6718.999791080749,1486.0003832510456,217.02929110000002,34.14799699999999
NDWFS_J142754.8+341511,NDWFSJ1428p3421,1.0,7290.999439976518,2962.0003875406305,216.978458,34.25334989999999
NDWFS_J142952.0+343933,NDWFSJ1428p3421,1.0,1628.9997861629863,8583.00064505334,217.4666399,34.6593522
NDWFS_J142905.9+344042,NDWFSJ1428p3421,1.0,3830.9994637360633,8862.0003167734,217.2746322,34.678321699999984
NDWFS_J142737.3+343856,NDWFSJ1428p3421,1.0,8068.000208271145,8495.00064566897,216.9058372,34.6492112
NDWFS_J143016.2+343318,NDWFSJ1428p3421,1.0,472.0001460635976,7120.999886227692,217.5680087,34.55499929999999
NDWFS_J142911.7+340604,NDWFSJ1428p3421,0.0,3608.000539225212,811.0004703125733,217.299061,34.101504199999994
NDWFS_J142857.9+343056,NDWFSJ1428p3421,0.0,4227.0000572685,6594.999680168953,217.2416466,34.51565759999998
NDWFS_J142950.6+340931,NDWFSJ1428p3421,0.0,1732.0000149544294,1597.000060455396,217.4610337,34.15867769999999
NDWFS_J142745.7+343906,NDWFSJ1428p3421,0.0,7670.00039249918,8526.000155848918,216.9404696,34.65174379999999
NDWFS_J142844.9+341452,NDWFSJ1428p3421,0.0,4880.000466858788,2862.999458424315,217.1875288,34.2478524
NDWFS_J142734.6+340837,NDWFSJ1428p3421,0.0,8279.000381547972,1443.0002522080397,216.8942818,34.143752899999996
NDWFS_J142939.2+343318,NDWFSJ1428p3421,0.0,2247.9998258642454,7130.999893283142,217.4134728,34.555044299999985
NDWFS_J142858.9+343218,NDWFSJ1428p3421,0.0,4181.999619933884,6915.000084001819,217.245347,34.538613299999994
NDWFS_J142741.6+341058,NDWFSJ1428p3421,0.0,7934.999648821564,1988.00010631164,216.9235498,34.18307299999998
NDWFS_J142950.4+343055,NDWFSJ1428p3421,0.0,1712.9997971160474,6575.000393466662,217.460291,34.515423199999994
NDWFS_J142744.0+343304,NDWFSJ1428p3421,0.0,7764.000474006667,7125.0001154010415,216.9335908,34.5512875
NDWFS_J142740.5+343844,NDWFSJ1428p3421,0.0,7916.000451127875,8442.999457405738,216.91912369999997,34.645605399999994
NDWFS_J142756.1+341142,NDWFSJ1428p3421,0.0,7235.999574507712,2150.0004658555413,216.983945,34.195206599999985
NDWFS_J142938.4+343011,NDWFSJ1428p3421,0.0,2290.9999499283103,6409.00066684254,217.4101104,34.50328629999999
NDWFS_J143010.1+341521,NDWFSJ1428p3421,0.0,789.0005636763535,2950.9997864557104,217.5421438,34.256056399999984
NDWFS_J142817.5+343722,NDWFSJ1428p3421,0.0,6150.0000673206105,8106.999595485299,217.07319559999996,34.6228201
NDWFS_J142729.7+340435,NDWFSJ1428p3421,0.0,8522.999777200326,508.0001302550618,216.8740753,34.07656339999999
NDWFS_J142837.8+342057,NDWFSJ1428p3421,0.0,5210.000252069096,4277.999918026108,217.1578792,34.34905159999998
NDWFS_J142808.4+343923,NDWFSJ1428p3421,0.0,6584.000572864257,8579.999958690423,217.0350083,34.6564131
NDWFS_J142840.7+341215,NDWFSJ1428p3421,0.0,5092.000132408883,2256.000089571634,217.1695938,34.20422949999998
NDWFS_J142759.2+343054,NDWFSJ1428p3421,0.0,7044.999801607477,6611.999387008116,216.9965864,34.515069099999984
NDWFS_J142929.9+342629,NDWFSJ1428p3421,0.0,2706.000352932846,5548.000320099902,217.3745021,34.44140019999999
NDWFS_J142907.4+343455,NDWFSJ1428p3421,0.0,3767.9994745897375,7520.000211801434,217.2809755,34.58219019999998
NDWFS_J142837.5+341908,NDWFSJ1428p3421,0.0,5231.999526929279,3860.999966235089,217.1562786,34.31915659999999
NDWFS_J142921.1+342609,NDWFSJ1428p3421,0.0,3123.999832915468,5473.000688457052,217.3382263,34.43582829999999
NDWFS_J142746.4+343425,NDWFSJ1428p3421,0.0,7645.999956632873,7437.0001719945085,216.9435671,34.573733799999985
NDWFS_J142846.5+341746,NDWFSJ1428p3421,0.0,4798.999630862529,3537.000216106548,217.1940737,34.29619819999999
NDWFS_J142903.0+340549,NDWFSJ1428p3421,0.0,4025.9997327117926,753.0003002050462,217.2629264,34.09713019999999
NDWFS_J142913.7+342123,NDWFSJ1428p3421,0.0,3490.999755748324,4367.999490953403,217.30701689999998,34.35646099999999
NDWFS_J142804.5+344024,NDWFSJ1428p3421,0.0,6764.999622356294,8820.00011957424,217.0190367,34.6734814
NDWFS_J142733.7+343008,NDWFSJ1428p3421,0.0,8265.000538192353,6449.9996156915095,216.8906651,34.502527699999995
NDWFS_J143007.4+343741,NDWFSJ1428p3421,0.0,893.0000170155981,8145.000286621849,217.5309449,34.62823949999999
NDWFS_J143014.5+341944,NDWFSJ1428p3421,0.0,572.0003180381518,3966.9998951030366,217.56055719999998,34.3289395
NDWFS_J142828.0+341902,NDWFSJ1428p3421,0.0,5686.999540038789,3841.000165617747,217.1168204,34.317438799999984
NDWFS_J142938.5+342004,NDWFSJ1428p3421,0.0,2300.0002641136225,4053.999461945546,217.41056229999998,34.3345181
NDWFS_J143002.9+342110,NDWFSJ1428p3421,0.0,1127.999450004092,4301.000606447842,217.5121631,34.35268409999998
NDWFS_J142918.2+343732,NDWFSJ1428p3421,0.0,3242.9998901545378,8125.999951666711,217.3263067,34.62588389999998
NDWFS_J142841.8+342151,NDWFSJ1428p3421,0.0,5021.000347199137,4487.99971772309,217.1741298,34.364214299999986
NDWFS_J142741.1+343517,NDWFSJ1428p3421,0.0,7896.999468641397,7640.000442849412,216.9215362,34.58808469999998
NDWFS_J142822.2+343829,NDWFSJ1428p3421,0.0,5923.999596354261,8367.000356861332,217.0926658,34.64160139999998
NDWFS_J143004.3+342839,NDWFSJ1428p3421,0.0,1051.0002008802576,6044.999460229015,217.5180942,34.4776927
NDWFS_J142824.1+343615,NDWFSJ1428p3421,0.0,5839.000026550895,7844.000510974865,217.1004817,34.604181999999994
NDWFS_J142748.1+341421,NDWFSJ1428p3421,0.0,7612.999814230941,2768.999453180707,216.9507235,34.23928049999999
NDWFS_J142932.5+341514,NDWFSJ1428p3421,0.0,2593.000010421578,2932.000475968312,217.3857465,34.25398379999999
NDWFS_J142908.1+341021,NDWFSJ1428p3421,0.0,3775.000245252215,1804.0003987433715,217.2839844,34.1725771
NDWFS_J142844.3+341841,NDWFSJ1428p3421,0.0,4903.000130730236,3748.9993808900144,217.1849017,34.31132869999998
NDWFS_J142943.2+342745,NDWFSJ1428p3421,0.0,2063.999507205609,5839.000398496517,217.43013860000002,34.46253609999998
NDWFS_J142953.1+340855,NDWFSJ1428p3421,0.0,1613.0002125386627,1457.0003069486622,217.471405,34.148691499999984
NDWFS_J142821.7+343516,NDWFSJ1428p3421,0.0,5957.000475188401,7619.999479000743,217.0903888,34.588053399999986
NDWFS_J142849.1+343213,NDWFSJ1428p3421,0.0,4648.999669572937,6896.0001628796845,217.2047379,34.53698729999999
NDWFS_J142901.4+343805,NDWFSJ1428p3421,0.0,4046.9999883515466,8256.99978552857,217.2562093,34.634852499999994
NDWFS_J142935.1+343113,NDWFSJ1428p3421,0.0,2446.000533776155,6650.000444365516,217.3965031,34.5204885
NDWFS_J142905.4+343048,NDWFSJ1428p3421,0.0,3871.99992742714,6559.999434212137,217.2725411,34.51334239999999
NDWFS_J142749.8+341614,NDWFSJ1428p3421,0.0,7528.99971758502,3204.999967770661,216.95760729999998,34.27058499999999
NDWFS_J142938.8+341020,NDWFSJ1428p3421,0.0,2296.99992323261,1791.000338949422,217.41200379999998,34.172347199999976
NDWFS_J142847.7+343524,NDWFSJ1428p3421,0.0,4711.999942979759,7639.0002130759185,217.1987337,34.5901921
NDWFS_J142816.2+343953,NDWFSJ1428p3421,0.0,6211.000452483217,8694.000184153709,217.0674039,34.664839599999986
NDWFS_J143008.1+341523,NDWFSJ1428p3421,0.0,883.0000033925289,2957.0006466717737,217.5339913,34.256454299999994
NDWFS_J142946.6+343947,NDWFSJ1428p3421,0.0,1884.999442824876,8638.999705620976,217.4443098,34.6632616
NDWFS_J142807.1+342940,NDWFSJ1428p3421,0.0,6667.999434859794,6325.000422416716,217.02961169999998,34.49477429999999
NDWFS_J142808.5+342910,NDWFSJ1428p3421,0.0,6598.999651620503,6206.999795682552,217.0357097,34.486367399999985
NDWFS_J142948.2+342418,NDWFSJ1428p3421,0.0,1829.0005290564088,5037.999958646755,217.4509553,34.40523139999999
NDWFS_J142906.1+342102,NDWFSJ1428p3421,0.0,3854.999439966288,4288.000186658401,217.275473,34.35053999999999
NDWFS_J142924.0+342802,NDWFSJ1428p3421,0.0,2984.000432939023,5911.000278481184,217.3501379,34.4672831
NDWFS_J142837.5+341756,NDWFSJ1428p3421,0.0,5230.999544766852,3580.0000909744444,217.1565732,34.2990212
NDWFS_J142926.2+340711,NDWFSJ1428p3421,0.0,2910.000380135455,1062.0002511760936,217.3593228,34.119831099999985
NDWFS_J142944.9+342816,NDWFSJ1428p3421,0.0,1978.99990310861,5961.999891671313,217.4374646,34.471385999999995
NDWFS_J142826.8+341441,NDWFSJ1428p3421,0.0,5751.999609948511,2830.0002293494726,217.1119677,34.24495129999998
NDWFS_J142958.4+341457,NDWFSJ1428p3421,0.0,1349.9997695045913,2857.000091118387,217.4935465,34.249120199999986
NDWFS_J142909.4+340728,NDWFSJ1428p3421,0.0,3719.999673565675,1132.9994191860196,217.2891677,34.1245214
NDWFS_J142936.0+342818,NDWFSJ1428p3421,0.0,2406.000407187389,5972.999450849688,217.4003429,34.47199139999998
NDWFS_J142839.4+342510,NDWFSJ1428p3421,0.0,5127.999923633939,5261.000320516175,217.1642749,34.41954169999999
NDWFS_J142901.9+342735,NDWFSJ1428p3421,0.0,4042.0004513976382,5814.000174141274,217.2582459,34.45979319999999
NDWFS_J142826.8+340758,NDWFSJ1428p3421,0.0,5729.000205641365,1283.9997166977896,217.1151583,34.13418359999999
NDWFS_J142939.4+343608,NDWFSJ1428p3421,0.0,2232.00029466502,7793.000199683284,217.4145199,34.6024906
NDWFS_J142944.8+343900,NDWFSJ1428p3421,0.0,1971.0003186384367,8454.999498612993,217.4369097,34.65004049999999
NDWFS_J142739.8+343216,NDWFSJ1428p3421,0.0,7967.999717368562,6938.000096374524,216.9160228,34.53772959999999
NDWFS_J142857.5+341051,NDWFSJ1428p3421,0.0,4287.00053122453,1929.0005043179929,217.2395572,34.181260499999986
NDWFS_J142740.5+341057,NDWFSJ1428p3421,0.0,7987.999707487108,1983.0004353898328,216.9189644,34.182673699999995
NDWFS_J142942.2+340750,NDWFSJ1428p3421,0.0,2137.000449344281,1206.9996997790458,217.42615910000004,34.130564299999996
NDWFS_J142801.3+342029,NDWFSJ1428p3421,0.0,6967.999830292514,4189.000541382995,217.0053912,34.34150549999999
NDWFS_J143024.1+343726,NDWFSJ1428p3421,0.0,92.99946326696954,8080.999536695821,217.60063919999996,34.62391350000001
NDWFS_J142744.0+340434,NDWFSJ1428p3421,0.0,7834.00033384227,497.0001486861115,216.93368089999998,34.07631589999999
NDWFS_J142821.0+342722,NDWFSJ1428p3421,0.0,6001.999616807925,5781.999534148514,217.0879442,34.456320199999986
NDWFS_J142902.3+343412,NDWFSJ1428p3421,0.0,4012.0001791210816,7352.99956300611,217.2598486,34.57009269999998
NDWFS_J142755.2+340406,NDWFSJ1428p3421,0.0,7296.999494704554,384.9998684250973,216.9802297,34.068692099999986
NDWFS_J142817.8+340710,NDWFSJ1428p3421,0.0,6202.999489245245,1084.0002594321772,217.07428909999996,34.11954329999999
NDWFS_J142928.7+341115,NDWFSJ1428p3421,0.0,2781.000494687972,2007.00040104382,217.369963,34.18761099999998
NDWFS_J142758.8+342237,NDWFSJ1428p3421,0.0,7080.999739472516,4687.999759042072,216.995148,34.37717969999999
NDWFS_J143020.9+342924,NDWFSJ1428p3421,0.0,251.99993724283195,6216.000390324356,217.5874893,34.49021369999999
NDWFS_J142935.2+341513,NDWFSJ1428p3421,0.0,2466.000089558621,2925.999354664196,217.39676019999996,34.25361029999998
NDWFS_J142806.7+342101,NDWFSJ1428p3421,0.0,6705.999763487325,4310.00067511144,217.02802309999998,34.350362
NDWFS_J142828.1+341816,NDWFSJ1428p3421,0.0,5683.99963585074,3660.000453637018,217.1172206,34.304470699999996
NDWFS_J142848.9+340648,NDWFSJ1428p3421,0.0,4704.000298646579,985.0006937607018,217.2040971,34.11337939999999
NDWFS_J142940.6+343319,NDWFSJ1428p3421,0.0,2179.000117355444,7136.99997261267,217.4194733,34.55550399999999
NDWFS_J142827.0+342314,NDWFSJ1428p3421,0.0,5725.000245780646,4817.999844166887,217.1127646,34.387423799999986
NDWFS_J142756.0+343231,NDWFSJ1428p3421,0.0,7193.0001092358125,6990.999757378449,216.9833804,34.54211739999999
NDWFS_J142845.5+343738,NDWFSJ1428p3421,0.0,4810.999881942698,8157.999695310443,217.1897465,34.62732359999998
NDWFS_J142805.0+341355,NDWFSJ1428p3421,0.0,6803.000269976867,2658.0003746620164,217.0210185,34.231918399999984
NDWFS_J143011.3+341712,NDWFSJ1428p3421,0.0,729.0003935632949,3380.000176667859,217.5471717,34.28682059999999
NDWFS_J142941.0+341905,NDWFSJ1428p3421,0.0,2180.999471255725,3827.000502776085,217.42100599999998,34.31830179999999
NDWFS_J142839.6+341041,NDWFSJ1428p3421,0.0,5143.999732147342,1891.999895412439,217.1653548,34.17811449999998
NDWFS_J142815.8+341716,NDWFSJ1428p3421,0.0,6278.00008250288,3435.999649719441,217.065881,34.28802919999998
NDWFS_J142841.7+341632,NDWFSJ1428p3421,0.0,5032.999928868727,3253.999302920182,217.1739831,34.275780199999986
NDWFS_J142820.0+344658,NDWFSJ1428p3456,1.0,6066.999893334174,2213.9997000471303,217.08219379999997,34.7827613
NDWFS_J142927.9+345905,NDWFSJ1428p3456,1.0,2796.0003733310705,5011.999674699522,217.3659807,34.985113399999975
NDWFS_J142746.4+344545,NDWFSJ1428p3456,1.0,7658.000471695481,1946.9997003853207,216.9436565,34.762483599999996
NDWFS_J142802.7+350934,NDWFSJ1428p3456,1.0,6825.999562575968,7479.999927019842,217.0114119,35.1595153
NDWFS_J142729.2+350729,NDWFSJ1428p3456,1.0,8424.999782243403,7013.999594740357,216.8717654,35.124886599999996
NDWFS_J142731.4+345022,NDWFSJ1428p3456,1.0,8363.00005287844,3030.999997685726,216.8811147,34.83958999999999
NDWFS_J142818.7+343947,NDWFSJ1428p3456,1.0,6130.000330871475,546.0003427836891,217.0780509,34.663202399999996
NDWFS_J142758.2+343755,NDWFSJ1428p3456,1.0,7111.999449481224,121.00043868600642,216.9928865,34.632059799999986
NDWFS_J143020.3+350756,NDWFSJ1428p3456,1.0,287.9996781249265,7050.000684946333,217.5845609,35.13212459999999
NDWFS_J142939.5+350621,NDWFSJ1428p3456,1.0,2211.9999980778475,6694.000007797027,217.4161772,35.105893199999976
NDWFS_J142949.1+350824,NDWFSJ1428p3456,1.0,1764.9999658360584,7171.00048311703,217.4550944,35.1402582
NDWFS_J143005.4+350941,NDWFSJ1428p3456,1.0,991.9998871387706,7462.999983974509,217.5227011,35.1614768
NDWFS_J143019.8+351209,NDWFSJ1428p3456,1.0,303.9996023317144,8036.000530965035,217.5827845,35.202763799999985
NDWFS_J142835.3+350657,NDWFSJ1428p3456,1.0,5281.000080544727,6857.999739543873,217.1472704,35.11600490000001
NDWFS_J142847.2+350837,NDWFSJ1428p3456,1.0,4714.999764496568,7244.000362203194,217.1965702,35.144006099999984
NDWFS_J142824.7+350909,NDWFSJ1428p3456,1.0,5782.000359379332,7371.000029769315,217.1029832,35.1524332
NDWFS_J142832.3+351019,NDWFSJ1428p3456,1.0,5414.999978293898,7642.999593442575,217.134933,35.17215859999999
NDWFS_J142919.1+351058,NDWFSJ1428p3456,1.0,3196.999681069889,7776.000407948954,217.3292604,35.1829522
NDWFS_J142826.7+351142,NDWFSJ1428p3456,1.0,5681.000474816607,7967.000574687037,217.1113647,35.19519739999999
NDWFS_J142812.3+350352,NDWFSJ1428p3456,1.0,6377.999459207862,6150.999767764806,217.0517821,35.064624399999985
NDWFS_J142739.8+350826,NDWFSJ1428p3456,1.0,7918.000392752518,7229.00011167254,216.9159658,35.14070079999999
NDWFS_J142803.7+351307,NDWFSJ1428p3456,1.0,6770.000103924482,8305.000098329998,217.0156024,35.218657
NDWFS_J143001.6+345150,NDWFSJ1428p3456,1.0,1191.9996016448597,3313.0006239171244,217.5070198,34.86404819999999
NDWFS_J142956.0+345445,NDWFSJ1428p3456,1.0,1455.9999424164298,3990.999999048019,217.4836494,34.9125308
NDWFS_J142925.3+350057,NDWFSJ1428p3456,1.0,2909.9996838164725,5443.99944958692,217.3557626,35.01601219999998
NDWFS_J142947.0+350021,NDWFSJ1428p3456,1.0,1881.9999033403767,5296.999327615024,217.4457757,35.00593909999999
NDWFS_J142915.1+345234,NDWFSJ1428p3456,1.0,3412.000560693078,3496.0000008656625,217.3130344,34.87618669999999
NDWFS_J142841.4+345406,NDWFSJ1428p3456,1.0,5018.000279811093,3865.999958980103,217.1724991,34.901800599999994
NDWFS_J142900.9+345807,NDWFSJ1428p3456,1.0,4081.000139957998,4793.00065126719,217.2537466,34.96876429999998
NDWFS_J142829.8+350040,NDWFSJ1428p3456,1.0,5554.000456578895,5397.000566662522,217.1244907,35.011158
NDWFS_J142909.7+345948,NDWFSJ1428p3456,1.0,3656.999637342156,5179.000634912998,217.2905765,34.99664959999999
NDWFS_J142756.2+345112,NDWFSJ1428p3456,1.0,7178.000383398554,3210.999860028845,216.9843901,34.85341019999999
NDWFS_J142822.8+345224,NDWFSJ1428p3456,1.0,5905.000500616061,3477.000627419513,217.0953201,34.8733642
NDWFS_J142810.1+345225,NDWFSJ1428p3456,1.0,6516.000310023066,3492.0002121759208,217.0419497,34.874021599999985
NDWFS_J142735.2+345502,NDWFSJ1428p3456,1.0,8173.000032109703,4112.999351096178,216.89665229999997,34.91726380000001
NDWFS_J142756.9+345704,NDWFSJ1428p3456,1.0,7131.999621408382,4592.00031708815,216.9871774,34.95238809999999
NDWFS_J142750.5+345724,NDWFSJ1428p3456,1.0,7438.000468656113,4657.999704324531,216.9603704,34.956886399999995
NDWFS_J142801.2+345932,NDWFSJ1428p3456,1.0,6917.999593679788,5147.000244063996,217.0053971,34.9923085
NDWFS_J142953.3+345023,NDWFSJ1428p3456,1.0,1587.9998929130434,2979.999534623422,217.4725935,34.84003539999999
NDWFS_J142844.2+344146,NDWFSJ1428p3456,1.0,4904.00045249902,998.999985263844,217.1845251,34.69644049999999
NDWFS_J142834.9+344230,NDWFSJ1428p3456,1.0,5350.000496010993,1169.9993486779567,217.1455285,34.7084207
NDWFS_J142846.3+344613,NDWFSJ1428p3456,1.0,4796.999891062482,2031.00047059179,217.1931156,34.770451699999995
NDWFS_J142755.4+343942,NDWFSJ1428p3456,1.0,7245.000448866784,541.0006640360498,216.9809307,34.662055599999995
NDWFS_J142746.1+344023,NDWFSJ1428p3456,1.0,7688.99978054567,704.9997781302363,216.942105,34.673470800000004
NDWFS_J142800.3+344114,NDWFSJ1428p3456,1.0,7011.999916323057,890.9993788137172,217.00091959999997,34.68730480000001
NDWFS_J142743.8+344335,NDWFSJ1428p3456,1.0,7791.999566700324,1449.9995251667724,216.9324359,34.726770299999984
NDWFS_J142733.6+344612,NDWFSJ1428p3456,1.0,8267.000363322848,2059.000350642351,216.8904394,34.77002759999999
NDWFS_J142815.2+345046,NDWFSJ1428p3456,1.0,6273.000002986231,3101.9994464633355,217.0634922,34.846247099999985
NDWFS_J142924.7+351422,NDWFSJ1428p3456,1.0,2918.999678468679,8568.999880482823,217.3531727,35.2399016
NDWFS_J142900.5+351435,NDWFSJ1428p3456,1.0,4062.99973621646,8621.999668801986,217.2527828,35.243103500000004
